GeoFips;GeoName;LineCode;Description;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
47900;Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *;1;Real GDP (thousands of chained 2017 dollars);355947872;368535879;382024796;406258618;425191778;430691447;438446081;450704444;450733943;473111813;482441759;486294467;487482541;493473578;503821044;516612131;528925008;542396309;551941964;543360105;571124614;584190663;600169021
47900;Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *;2;Chain-type quantity indexes for real GDP;67.296;69.676;72.227;76.808;80.388;81.428;82.894;85.211;85.217;89.448;91.212;91.940;92.165;93.297;95.254;97.672;100.000;102.547;104.352;102.729;107.978;110.449;113.470
47900;Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *;3;Current-dollar GDP (thousands of current dollars);262909393;279065029;295731568;322257347;346945897;362720444;379113367;395698808;402866405;424903178;438451163;448684817;456074329;469935857;489375861;509691056;528925008;552396521;572689774;573265264;618527415;664614071;714685087
47940;Waterloo-Cedar Falls, IA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);7100488;7405846;7374946;8365380;8668654;8715412;8936345;8841208;8699326;9246539;9201552;11150669;9855288;11039962;10355729;9364859;9420056;9586012;9486575;9260573;9902569;9822426;9730511
47940;Waterloo-Cedar Falls, IA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;75.376;78.618;78.290;88.804;92.023;92.520;94.865;93.855;92.349;98.158;97.680;118.372;104.620;117.196;109.933;99.414;100.000;101.762;100.706;98.307;105.122;104.271;103.296
47940;Waterloo-Cedar Falls, IA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);5151246;5475395;5521421;6343732;6727219;6919492;7303638;7340974;7548726;7994361;8072938;10071097;9120203;10411627;10088700;9298877;9420056;9750748;9919157;9960021;10914153;11733795;12521946
48060;Watertown-Fort Drum, NY (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4932546;4956641;5194721;5451516;5958947;6300463;6431099;6756297;6980314;7298119;7481518;7272451;7070837;6888211;6672802;6541691;6422238;6376427;6351089;6203153;6382491;6402269;6434562
48060;Watertown-Fort Drum, NY (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;76.804;77.179;80.886;84.885;92.786;98.104;100.138;105.202;108.690;113.638;116.494;113.239;110.099;107.256;103.902;101.860;100.000;99.287;98.892;96.589;99.381;99.689;100.192
48060;Watertown-Fort Drum, NY (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3388664;3514262;3803978;4119337;4642624;5086405;5373459;5763766;6087622;6463939;6755913;6669093;6599887;6571523;6479556;6419991;6422238;6537982;6654682;6653499;7169353;7651747;8037177
48140;Wausau-Weston, WI (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);7259630;7447517;7809548;8145841;8427349;8531150;8607114;8446698;8136006;8389996;8606141;8748711;8843877;9370615;9716265;10047503;9711554;9907300;10362011;9807478;10088132;10163052;10046887
48140;Wausau-Weston, WI (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;74.753;76.687;80.415;83.878;86.777;87.845;88.628;86.976;83.777;86.392;88.618;90.086;91.066;96.489;100.049;103.459;100.000;102.016;106.698;100.988;103.878;104.649;103.453
48140;Wausau-Weston, WI (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);5445573;5664205;6018516;6458648;6838739;7109507;7306385;7257961;7272616;7509426;7798051;8097020;8372116;9037400;9518006;9924433;9711554;10117327;10775005;10463339;11223615;12183259;12711703
48260;Weirton-Steubenville, WV-OH (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);5236127;5462057;5337812;5128944;5138904;4818137;5031829;5462109;4970590;5008041;4870523;4892636;5574095;6317925;6423583;5189392;5267564;5307538;5879753;5932479;5891084;5487827;6041066
48260;Weirton-Steubenville, WV-OH (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;99.403;103.692;101.334;97.368;97.557;91.468;95.525;103.693;94.362;95.073;92.463;92.882;105.819;119.940;121.946;98.516;100.000;100.759;111.622;112.623;111.837;104.182;114.684
48260;Weirton-Steubenville, WV-OH (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3862904;4026187;4048286;4107598;4373194;4408683;4720681;5159439;4650353;4784579;4870653;4906015;5562718;6496695;6358385;4960046;5267564;5633353;6042622;5555499;7019177;7819727;7568043
48300;Wenatchee, WA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4202809;4639642;4620858;4623515;4352467;4816100;4847064;4791912;4874788;5106787;5664284;5767890;5586232;5641389;5977015;6148528;6353998;6436263;6508657;6433776;6756339;7090522;7383005
48300;Wenatchee, WA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;66.144;73.019;72.724;72.765;68.500;75.796;76.284;75.416;76.720;80.371;89.145;90.776;87.917;88.785;94.067;96.766;100.000;101.295;102.434;101.256;106.332;111.592;116.195
48300;Wenatchee, WA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);2984973;3331780;3417762;3551786;3439073;3976452;4112855;4116526;4307550;4548701;5152690;5295763;5243159;5451835;5841725;6011141;6353998;6585799;6817216;6856032;7682635;8702700;9343442
48540;Wheeling, WV-OH (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);5742662;5770660;5834520;5876200;6005390;5946038;6105440;6227420;6047692;6106015;6144944;6170784;6803364;7714515;8450955;8864096;9583402;9651377;9708631;9356233;8936748;8537627;9453051
48540;Wheeling, WV-OH (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;59.923;60.215;60.882;61.316;62.664;62.045;63.708;64.981;63.106;63.714;64.121;64.390;70.991;80.499;88.183;92.494;100.000;100.709;101.307;97.630;93.252;89.088;98.640
48540;Wheeling, WV-OH (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);4203779;4312173;4467993;4677890;5035383;5240111;5563235;5862709;5877171;6041118;6270124;6381212;7053720;8065808;8030763;8307740;9583402;10132975;9943792;8879745;10786675;12649013;12658006
48620;Wichita, KS (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);28112175;27797172;27313921;27262501;27543354;30459223;32567199;32527341;29112345;30528603;31254692;31041067;29440537;31261848;33021688;35743386;35871059;35828911;35772774;34727312;35694058;36717557;37745472
48620;Wichita, KS (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;78.370;77.492;76.145;76.001;76.784;84.913;90.790;90.679;81.158;85.106;87.131;86.535;82.073;87.151;92.057;99.644;100.000;99.883;99.726;96.812;99.507;102.360;105.225
48620;Wichita, KS (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);20388375;20524959;20619670;21098615;21949329;25008163;27435161;27842512;25637419;27035846;28202474;28623784;27680083;29912038;32230565;35217192;35871059;36647141;37134539;36466990;39173136;43506738;46468045
48660;Wichita Falls, TX (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);5672799;5779333;5710295;5661620;5651991;5939301;5909310;5999662;5902323;5942830;5860376;6093833;6149697;6127757;5966578;5909754;5924040;6051825;6269765;6169249;6233568;6388643;6653525
48660;Wichita Falls, TX (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;95.759;97.557;96.392;95.570;95.408;100.258;99.751;101.277;99.633;100.317;98.925;102.866;103.809;103.439;100.718;99.759;100.000;102.157;105.836;104.139;105.225;107.843;112.314
48660;Wichita Falls, TX (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);4233795;4371831;4490749;4609033;4804022;5205452;5328395;5649440;5330191;5532313;5600666;5846220;6040764;6105919;5798866;5783542;5924040;6219050;6516709;6503038;6940162;7689289;8256094
48700;Williamsport, PA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4029829;3946983;4072714;4187974;4276177;4234144;4264796;4284794;4230199;4511600;5110869;5628265;5723809;6218178;6098615;5732573;5836494;5801131;5782587;5639484;5672765;5643658;6008865
48700;Williamsport, PA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;69.045;67.626;69.780;71.755;73.266;72.546;73.071;73.414;72.478;77.300;87.567;96.432;98.069;106.540;104.491;98.219;100.000;99.394;99.076;96.625;97.195;96.696;102.953
48700;Williamsport, PA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3268248;3268246;3415544;3599675;3770714;3860233;3982139;4079683;4116042;4426753;5116630;5686917;5902264;6488112;5932001;5574004;5836494;5956709;5979913;5804545;6425324;7154393;7486729
48900;Wilmington, NC (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);9550971;9806748;10148695;10476164;11305060;11964588;12559290;12662284;12180311;12455208;12427845;11943313;12574581;13094013;13293236;13971573;14061718;14486767;15096830;15117555;16508174;17106912;17709551
48900;Wilmington, NC (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;67.922;69.741;72.173;74.501;80.396;85.086;89.315;90.048;86.620;88.575;88.381;84.935;89.424;93.118;94.535;99.359;100.000;103.023;107.361;107.509;117.398;121.656;125.942
48900;Wilmington, NC (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);6692461;7018990;7405440;7852633;8744610;9591899;10341244;10648415;10568938;10837621;11006657;10832896;11641584;12385444;12870278;13741124;14061718;14795190;15774499;16181512;18346019;20260303;21996036
49020;Winchester, VA-WV (Metropolitan Statistical Area) *;1;Real GDP (thousands of chained 2017 dollars);5150567;5227336;5326607;5501974;5862288;6011020;5955650;5777443;5940509;6174828;6204744;6218675;6451810;6443208;6724606;6848359;6864875;7003310;7191190;7284895;7737231;7672690;7845028
49020;Winchester, VA-WV (Metropolitan Statistical Area) *;2;Chain-type quantity indexes for real GDP;75.028;76.146;77.592;80.147;85.395;87.562;86.755;84.159;86.535;89.948;90.384;90.587;93.983;93.858;97.957;99.759;100.000;102.017;104.753;106.118;112.708;111.767;114.278
49020;Winchester, VA-WV (Metropolitan Statistical Area) *;3;Current-dollar GDP (thousands of current dollars);3745627;3893691;3990422;4180849;4579984;4844792;4901055;4865681;5225517;5431245;5498707;5670773;5972675;6077690;6529917;6786876;6864875;7141669;7511768;7810214;8614485;9184128;9988848
49180;Winston-Salem, NC (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);29335961;29296468;30167539;31545277;32317342;33378698;32769743;33553093;32224658;32508354;31351623;31525275;32371945;33207224;33546614;34009247;34907504;34182092;34653735;32582177;34818077;35694326;36147059
49180;Winston-Salem, NC (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;84.039;83.926;86.421;90.368;92.580;95.620;93.876;96.120;92.314;93.127;89.813;90.311;92.736;95.129;96.101;97.427;100.000;97.922;99.273;93.339;99.744;102.254;103.551
49180;Winston-Salem, NC (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);21079637;21619202;22499386;23805479;25021959;26429404;26354603;27694174;27953665;28223197;27397197;28321604;29594433;31098229;32346238;33609013;34907504;34870162;36213846;34903276;38432281;41611851;44750605
49340;Worcester, MA-CT (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);37250965;38226183;39680088;40402185;41068346;42062054;42472111;42950826;41331016;43142250;44608570;44861044;45554726;45881760;46994000;47346518;47239000;48099536;48877600;48191472;50744516;51660159;51932240
49340;Worcester, MA-CT (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;78.856;80.921;83.999;85.527;86.937;89.041;89.909;90.922;87.493;91.328;94.432;94.966;96.435;97.127;99.481;100.228;100.000;101.822;103.469;102.016;107.421;109.359;109.935
49340;Worcester, MA-CT (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);28185055;29383108;30763668;31941142;33281705;35115876;36169294;37085020;36827747;38425431;40216789;41208569;42544654;43618566;45692262;46717542;47239000;49070389;50938855;51424140;56189025;60934823;64135380
49420;Yakima, WA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);7071025;7339191;7618067;7941525;8158004;8220140;8696203;8462750;8356693;8867611;8763301;8835142;8843963;9317652;9379033;9808128;9986455;10545549;10709021;10564211;10723423;10405785;10394964
49420;Yakima, WA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;70.806;73.491;76.284;79.523;81.691;82.313;87.080;84.742;83.680;88.796;87.752;88.471;88.560;93.303;93.918;98.214;100.000;105.599;107.235;105.785;107.380;104.199;104.091
49420;Yakima, WA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);5008168;5272880;5619718;6109553;6352499;6567854;7315991;7259248;7251337;7855259;8121893;8400593;8663818;9196591;9218524;9581377;9986455;10674764;11065996;11164509;12196583;12913176;13357488
49620;York-Hanover, PA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);16257323;16551624;17423159;18489247;19519918;19082203;20150377;20839184;19632629;20215599;20028874;19616258;20177579;20245319;20434118;20849617;21304241;21335230;21551325;20532161;21070539;21568208;22246746
49620;York-Hanover, PA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;76.310;77.692;81.783;86.787;91.625;89.570;94.584;97.817;92.154;94.890;94.014;92.077;94.712;95.030;95.916;97.866;100.000;100.145;101.160;96.376;98.903;101.239;104.424
49620;York-Hanover, PA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);12076543;12478377;13329572;14452433;15689158;15871654;17146247;17998511;17686817;18131487;18123603;18037505;18863559;19320969;19949332;20578983;21304241;21753750;22487776;21850823;23320925;25607422;27867147
49660;Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);21544858;22199037;22458989;23110200;23569995;23471924;23089042;22615861;20391822;20957866;21517802;21318482;21521453;21320695;21185746;20976449;20570339;20514155;20862916;19726161;20419652;20467457;20882528
49660;Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;104.737;107.918;109.181;112.347;114.582;114.106;112.244;109.944;99.132;101.884;104.606;103.637;104.624;103.648;102.992;101.974;100.000;99.727;101.422;95.896;99.267;99.500;101.518
49660;Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);15995943;16734517;17181029;18363967;19348835;20025019;20192283;20128644;17934637;18760265;19735331;19878899;20236324;20430946;20541784;20522028;20570339;21114920;21837042;20905867;22942836;24840845;26178157
49700;Yuba City, CA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4729117;5438509;5572221;5534862;5462363;5819935;5942204;6376084;6608712;6322177;6160669;5974069;6190299;5903223;6083081;6272206;6342091;6679728;6790279;6774428;7104667;7135225;7287657
49700;Yuba City, CA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;74.567;85.753;87.861;87.272;86.129;91.767;93.695;100.536;104.204;99.686;97.139;94.197;97.607;93.080;95.916;98.898;100.000;105.324;107.067;106.817;112.024;112.506;114.909
49700;Yuba City, CA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3283042;3841704;4064413;4189610;4255678;4693522;4991472;5484435;5601310;5497755;5569074;5488299;5832024;5672357;5926397;6149223;6342091;6823475;7100071;7260532;8075087;8743275;9225272
49740;Yuma, AZ (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);5087422;5870988;5729104;6314198;6733734;6911276;7273026;6706741;6605482;6975181;6835633;6377496;6742205;6534884;6925399;7284916;7543432;7522243;7714421;7571543;7788204;8156045;8435182
49740;Yuma, AZ (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;67.442;77.829;75.948;83.705;89.266;91.620;96.415;88.908;87.566;92.467;90.617;84.544;89.378;86.630;91.807;96.573;100.000;99.719;102.267;100.373;103.245;108.121;111.822
